track_id,race_date,race_number,distance_id,distance_unit,distance,surface,race_type,purse,registration_number,horse_name,post_position,gate,position,official_position,sectional_time,running_time,time_behind,distance_behind,distance_ran,cumulative_distance_ran,strides,cumulative_strides,is_about_distance,is_graded_race,distance_furlongs,distance_meters_expected,distance_label,is_nonstandard_distance,race_key,horse_race_key
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22009594,Manseeyasway,3,1.5,3,3,6.33,53.88,0.411,6.5,101.1,909.0,15.4,134.5,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22009594
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22009594,Manseeyasway,3,1.0,3,3,6.51,60.392,0.382,5.9,100.6,1009.6,15.4,149.9,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22009594
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22009594,Manseeyasway,3,0.5,3,3,6.69,67.083,0.53,8.0,100.6,1110.2,15.7,165.6,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22009594
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22009594,Manseeyasway,3,0.0,3,3,6.96,74.041,1.171,17.1,100.6,1210.8,15.3,180.9,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22009594
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,5.5,1,6,6.55,6.542,0.0,0.0,100.6,100.6,15.8,15.8,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,5.0,1,6,5.59,12.14,0.0,0.0,100.6,201.2,13.7,29.5,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,4.5,1,6,5.58,17.718,0.0,0.0,100.6,301.79999999999995,13.6,43.1,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,4.0,1,6,5.54,23.26,0.0,0.0,100.6,402.4,13.5,56.6,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,3.5,1,6,5.73,28.985,0.0,0.0,101.2,503.59999999999997,13.9,70.5,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,3.0,2,6,5.94,34.923,0.062,1.0,100.8,604.4,14.2,84.7,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,2.5,2,6,6.15,41.074,0.06,1.0,100.7,705.1,14.7,99.4,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,2.0,2,6,6.25,47.327,0.157,2.5,100.8,805.9,15.0,114.4,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,1.5,2,6,6.44,53.764,0.295,4.7,100.8,906.6999999999999,15.1,129.5,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,1.0,4,6,6.66,60.421,0.411,6.4,100.6,1007.3,15.2,144.7,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,0.5,5,6,6.99,67.413,0.86,13.0,100.6,1107.8999999999999,15.2,159.89999999999998,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,5,6.0,F,6F,D,MCL,30500,22019251,Zio Lino,4,0.0,6,6,7.23,74.642,1.772,25.9,100.6,1208.4999999999998,15.9,175.79999999999998,0,0,6.0,1207.008,6F,0,LRL|2025-12-21|5,LRL|2025-12-21|5|22019251
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,7.5,6,6,7.4,7.395,0.267,4.5,100.6,100.6,17.6,17.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,7.0,7,6,5.95,13.345,0.469,8.2,100.6,201.2,13.9,31.5,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,6.5,7,6,5.62,18.967,0.595,10.7,100.6,301.79999999999995,13.5,45.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,6.0,6,6,5.6,24.561,0.631,11.2,100.6,402.4,13.4,58.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,5.5,6,6,5.62,30.182,0.661,11.6,100.6,503.0,13.2,71.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,5.0,6,6,5.85,36.034,0.798,13.7,100.6,603.6,13.3,84.89999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,4.5,7,6,6.03,42.057,0.939,15.7,100.6,704.2,13.6,98.49999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,4.0,8,6,6.28,48.332,1.072,17.5,101.6,805.8000000000001,14.3,112.79999999999998,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,3.5,8,6,6.54,54.864,1.126,17.5,101.6,907.4000000000001,14.7,127.49999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,3.0,9,6,6.7,61.565,0.993,15.2,101.8,1009.2,15.1,142.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,2.5,8,6,6.61,68.166,1.066,16.4,101.6,1110.8,14.9,157.5,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,2.0,8,6,6.61,74.776,1.086,16.5,101.3,1212.1,15.0,172.5,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,1.5,8,6,6.38,81.156,0.982,14.9,100.7,1312.8,14.4,186.9,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,1.0,6,6,6.36,87.517,0.817,12.2,100.6,1413.3999999999999,14.1,201.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,0.5,6,6,6.75,94.26,0.793,11.3,100.6,1513.9999999999998,15.2,216.2,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,17004170,Mr. Hustle,9,0.0,6,6,7.14,101.4,1.09,14.4,100.6,1614.5999999999997,15.8,232.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|17004170
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,7.5,2,3,7.17,7.17,0.042,0.7,100.6,100.6,18.0,18.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,7.0,3,3,5.76,12.928,0.052,0.9,100.6,201.2,14.4,32.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,6.5,2,3,5.54,18.469,0.097,1.7,100.6,301.79999999999995,13.7,46.099999999999994,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,6.0,2,3,5.57,24.041,0.111,2.0,100.6,402.4,13.9,59.99999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,5.5,3,3,5.68,29.719,0.198,3.5,100.6,503.0,13.9,73.89999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,5.0,3,3,5.78,35.501,0.265,4.6,100.6,603.6,13.9,87.8,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,4.5,3,3,5.91,41.405,0.287,4.8,100.6,704.2,14.2,102.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,4.0,3,3,6.15,47.548,0.288,4.7,102.4,806.6,14.6,116.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,3.5,3,3,6.43,53.971,0.233,3.6,102.3,908.9,15.0,131.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,3.0,1,3,6.6,60.572,0.0,0.0,101.4,1010.3,15.8,147.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,2.5,1,3,6.53,67.1,0.0,0.0,100.8,1111.1,15.6,163.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,2.0,1,3,6.59,73.69,0.0,0.0,100.7,1211.8,15.4,178.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,1.5,1,3,6.49,80.174,0.0,0.0,100.6,1312.3999999999999,15.4,193.8,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,1.0,1,3,6.53,86.7,0.0,0.0,100.6,1412.9999999999998,15.4,209.20000000000002,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,0.5,3,3,6.95,93.648,0.181,2.6,100.6,1513.5999999999997,16.0,225.20000000000002,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18003479,What Does It Take,6,0.0,3,3,7.21,100.855,0.545,7.2,100.6,1614.1999999999996,16.1,241.3,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18003479
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,7.5,8,10,7.44,7.437,0.309,5.2,100.6,100.6,17.7,17.7,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,7.0,5,10,5.83,13.265,0.389,6.8,100.6,201.2,13.7,31.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,6.5,5,10,5.64,18.908,0.536,9.6,100.6,301.79999999999995,13.3,44.7,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,6.0,7,10,5.69,24.593,0.663,11.8,100.6,402.4,13.3,58.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,5.5,8,10,5.81,30.404,0.883,15.6,100.6,503.0,13.6,71.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,5.0,8,10,5.87,36.274,1.038,17.9,100.6,603.6,13.5,85.1,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,4.5,9,10,5.97,42.244,1.126,18.9,100.6,704.2,13.5,98.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,4.0,9,10,6.18,48.418,1.158,18.9,101.0,805.2,14.1,112.69999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,3.5,9,10,6.45,54.869,1.131,17.6,100.9,906.1,15.0,127.69999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,3.0,8,10,6.66,61.531,0.959,14.7,101.0,1007.1,15.3,143.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,2.5,9,10,6.75,68.277,1.177,18.1,101.1,1108.2,15.1,158.1,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,2.0,11,10,6.81,75.08,1.39,21.1,100.8,1209.0,15.2,173.29999999999998,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,1.5,11,10,6.65,81.733,1.559,23.7,100.7,1309.7,14.8,188.1,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,1.0,11,10,6.82,88.551,1.851,27.7,100.6,1410.3,14.8,202.9,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,0.5,11,10,7.29,95.839,2.372,33.8,100.6,1510.8999999999999,15.4,218.3,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,18010641,Caerus,2,0.0,10,10,7.89,103.725,3.415,45.3,100.6,1611.4999999999998,16.3,234.60000000000002,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|18010641
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,7.5,9,2,7.56,7.555,0.427,7.1,100.6,100.6,16.6,16.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,7.0,8,2,5.8,13.351,0.475,8.3,100.6,201.2,12.6,29.200000000000003,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,6.5,6,2,5.57,18.924,0.552,9.9,100.6,301.79999999999995,12.1,41.300000000000004,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,6.0,5,2,5.63,24.549,0.619,11.0,100.6,402.4,12.3,53.60000000000001,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,5.5,5,2,5.63,30.175,0.654,11.5,100.6,503.0,12.0,65.60000000000001,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,5.0,4,2,5.76,35.932,0.696,12.0,100.6,603.6,12.3,77.9,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,4.5,4,2,5.85,41.776,0.658,11.0,100.6,704.2,12.4,90.30000000000001,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,4.0,4,2,6.14,47.91,0.65,10.6,102.9,807.1,12.9,103.20000000000002,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,3.5,4,2,6.36,54.266,0.528,8.2,102.2,909.3000000000001,13.1,116.30000000000001,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,3.0,4,2,6.49,60.758,0.186,2.8,101.1,1010.4000000000001,13.2,129.5,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,2.5,2,2,6.5,67.255,0.155,2.4,100.8,1111.2,13.5,143.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,2.0,2,2,6.52,73.769,0.079,1.2,100.7,1211.9,13.5,156.5,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,1.5,2,2,6.47,80.243,0.069,1.0,100.6,1312.5,13.3,169.8,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,1.0,2,2,6.47,86.707,0.007,0.1,100.6,1413.1,13.2,183.0,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,0.5,2,2,6.84,93.545,0.078,1.1,100.6,1513.6999999999998,13.8,196.8,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19004530,Quincannon,5,0.0,2,2,7.28,100.824,0.514,6.8,100.6,1614.2999999999997,14.6,211.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19004530
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,7.5,1,5,7.13,7.128,0.0,0.0,100.6,100.6,16.1,16.1,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,7.0,2,5,5.76,12.889,0.013,0.2,100.6,201.2,12.7,28.8,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,6.5,4,5,5.65,18.541,0.169,3.0,100.6,301.79999999999995,12.3,41.1,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,6.0,4,5,5.8,24.336,0.406,7.2,100.6,402.4,12.5,53.6,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,5.5,4,5,5.81,30.146,0.625,11.0,100.6,503.0,12.5,66.1,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,5.0,5,5,5.84,35.981,0.745,12.8,100.6,603.6,12.7,78.8,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,4.5,6,5,5.94,41.915,0.797,13.4,100.6,704.2,12.7,91.5,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,4.0,5,5,6.11,48.025,0.765,12.5,101.0,805.2,13.0,104.5,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,3.5,6,5,6.4,54.422,0.684,10.6,101.1,906.3000000000001,13.8,118.3,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,3.0,5,5,6.63,61.049,0.477,7.3,101.7,1008.0000000000001,13.8,132.1,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,2.5,5,5,6.57,67.619,0.519,8.0,101.1,1109.1000000000001,13.6,145.7,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,2.0,4,5,6.61,74.227,0.537,8.2,100.8,1209.9,13.7,159.39999999999998,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,1.5,4,5,6.39,80.62,0.446,6.8,100.6,1310.5,13.5,172.89999999999998,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,1.0,5,5,6.45,87.073,0.373,5.6,100.6,1411.1,13.6,186.49999999999997,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,0.5,5,5,6.82,93.889,0.422,6.0,100.6,1511.6999999999998,14.5,200.99999999999997,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,19010669,Be Better,1,0.0,5,5,7.26,101.152,0.842,11.2,100.6,1612.2999999999997,14.7,215.69999999999996,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|19010669
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,20002421,Fightertown,3,7.5,4,11,7.28,7.279,0.151,2.5,100.6,100.6,18.4,18.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|20002421
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,20002421,Fightertown,3,7.0,1,11,5.6,12.876,0.0,0.0,100.6,201.2,13.9,32.3,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|20002421
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,20002421,Fightertown,3,6.5,1,11,5.5,18.372,0.0,0.0,100.6,301.79999999999995,13.1,45.4,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|20002421
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,20002421,Fightertown,3,6.0,1,11,5.56,23.93,0.0,0.0,100.6,402.4,13.7,59.099999999999994,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|20002421
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,20002421,Fightertown,3,5.5,1,11,5.59,29.521,0.0,0.0,100.6,503.0,13.6,72.69999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|20002421
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,20002421,Fightertown,3,5.0,1,11,5.72,35.236,0.0,0.0,100.6,603.6,13.7,86.39999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|20002421
LRL,2025-12-21,6,8.0,F,1M,D,CLM,21450,20002421,Fightertown,3,4.5,1,11,5.89,41.118,0.0,0.0,100.6,704.2,14.0,100.39999999999999,0,0,8.0,1609.344,1M,0,LRL|2025-12-21|6,LRL|2025-12-21|6|20002421
