horse_name,registration_number,pp_track,pp_race_date,pp_race_number,race_type,grade,distance_id,distance_unit,about_distance_indicator,published_value,surface,post_position,gate,position,official_position,sectional_time,running_time,time_behind,distance_behind,distance_ran,cumulative_distance_ran,strides,cumulative_strides,purse,field_size,is_about_distance,is_graded_race,distance_furlongs,distance_meters_expected,distance_label,is_nonstandard_distance,pp_race_key
A P M Notion,21003092,LRL,2025-11-15,10,CLM,,5.5,F,,5 1/2F,D,4,0.0,6,6,7.54,69.161,2.671,37.8,100.6,1107.5,17.2,174.6,23220,7,0,0,5.5,1106.424,5 1/2F,0,21003092|LRL|2025-11-15|10
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,5.5,6,4,7.26,7.255,0.49,8.5,100.7,100.7,19.1,19.1,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,5.0,6,4,5.56,12.81,0.506,9.3,100.6,201.3,15.2,34.3,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,4.5,6,4,5.54,18.342,0.58,10.5,100.6,301.9,14.7,49.0,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,4.0,6,4,5.6,23.934,0.554,9.8,100.6,402.5,14.6,63.6,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,3.5,4,4,5.57,29.504,0.396,6.8,100.6,503.1,14.3,77.9,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,3.0,3,4,5.83,35.334,0.315,5.1,100.6,603.7,14.6,92.5,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,2.5,3,4,6.16,41.49,0.362,5.8,100.7,704.4000000000001,15.1,107.6,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,2.0,3,4,6.32,47.809,0.499,8.0,101.0,805.4000000000001,15.3,122.89999999999999,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,1.5,3,4,6.44,54.251,0.756,12.1,102.0,907.4000000000001,15.9,138.79999999999998,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,1.0,4,4,6.44,60.689,1.049,16.4,100.6,1008.0000000000001,15.7,154.49999999999997,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,0.5,4,4,6.65,67.336,1.378,20.7,100.6,1108.6000000000001,16.0,170.49999999999997,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
A P M Notion,21003092,LRL,2025-10-25,7,CLM,,6.0,F,,6F,D,6,0.0,4,4,6.9,74.229,1.659,23.9,100.6,1209.2,16.3,186.79999999999998,25700,8,0,0,6.0,1207.008,6F,0,21003092|LRL|2025-10-25|7
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,7.5,4,7,6.62,6.616,0.086,1.5,100.6,100.6,15.5,15.5,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,7.0,2,7,5.48,12.097,0.049,0.9,100.7,201.3,12.9,28.4,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,6.5,2,7,5.71,17.809,0.041,0.7,100.7,302.0,12.7,41.099999999999994,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,6.0,1,7,5.85,23.66,0.0,0.0,100.7,402.7,13.0,54.099999999999994,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,5.5,1,7,6.09,29.75,0.0,0.0,100.8,503.5,13.4,67.5,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,5.0,1,7,6.17,35.922,0.0,0.0,100.6,604.1,13.5,81.0,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,4.5,1,7,6.05,41.97,0.0,0.0,100.6,704.7,13.2,94.2,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,4.0,1,7,6.16,48.13,0.0,0.0,100.6,805.3000000000001,13.4,107.60000000000001,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,3.5,1,7,6.08,54.21,0.0,0.0,100.6,905.9000000000001,13.3,120.9,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,3.0,1,7,5.97,60.173,0.0,0.0,100.9,1006.8000000000001,13.5,134.4,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,2.5,1,7,6.26,66.428,0.0,0.0,102.1,1108.9,14.2,148.6,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,2.0,2,7,6.24,72.667,0.007,0.1,102.3,1211.2,14.3,162.9,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,1.5,2,7,6.21,78.877,0.066,1.1,101.3,1312.5,13.5,176.4,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,1.0,4,7,6.12,84.999,0.119,2.0,100.6,1413.1,13.7,190.1,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,0.5,6,7,6.33,91.331,0.432,7.0,100.6,1513.6999999999998,14.1,204.2,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-11-16,3,MCL,,8.0,F,,1M,T,1,0.0,7,7,6.66,97.997,0.937,14.7,100.6,1614.2999999999997,14.6,218.79999999999998,34200,9,0,0,8.0,1609.344,1M,0,21003152|LRL|2025-11-16|3
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,8.5,2,8,6.93,6.931,0.003,0.1,100.6,100.6,16.2,16.2,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,8.0,4,8,5.68,12.617,0.168,3.0,100.6,201.2,13.1,29.299999999999997,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,7.5,5,8,5.77,18.392,0.312,5.4,100.8,302.0,12.9,42.199999999999996,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,7.0,5,8,6.35,24.746,0.356,5.7,105.3,407.3,13.9,56.099999999999994,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,6.5,4,8,6.34,31.086,0.282,4.4,101.9,509.20000000000005,13.7,69.8,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,6.0,4,8,6.34,37.428,0.363,5.7,100.8,610.0,13.6,83.39999999999999,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,5.5,3,8,6.27,43.696,0.431,7.1,100.7,710.7,13.6,96.99999999999999,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,5.0,3,8,6.24,49.936,0.486,7.9,100.6,811.3000000000001,13.3,110.29999999999998,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,4.5,3,8,6.13,56.064,0.49,8.0,100.6,911.9000000000001,13.2,123.49999999999999,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,4.0,3,8,6.2,62.27,0.4,6.4,100.6,1012.5000000000001,13.2,136.7,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,3.5,3,8,6.12,68.394,0.347,5.7,100.6,1113.1000000000001,13.2,149.89999999999998,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,3.0,3,8,6.02,74.412,0.422,7.1,100.8,1213.9,13.2,163.09999999999997,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,2.5,3,8,5.93,80.34,0.337,5.7,101.8,1315.7,13.5,176.59999999999997,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,2.0,4,8,6.11,86.45,0.26,4.4,104.3,1420.0,14.0,190.59999999999997,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,1.5,5,8,6.26,92.717,0.36,6.0,104.0,1524.0,14.5,205.09999999999997,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,1.0,5,8,6.07,98.788,0.508,8.5,100.6,1624.6,13.8,218.89999999999998,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,0.5,7,8,6.28,105.076,0.83,13.5,100.6,1725.1999999999998,14.4,233.29999999999998,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-10-18,6,MSW,,9.0,F,,1 1/8M,T,8,0.0,8,8,6.67,111.74,1.4,21.9,100.6,1825.7999999999997,14.8,248.1,49500,11,0,0,9.0,1810.5120000000002,1 1/8M,0,21003152|LRL|2025-10-18|6
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,8.0,2,3,6.93,6.926,0.325,5.5,100.7,100.7,15.6,15.6,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,7.5,2,3,5.66,12.591,0.255,4.6,100.6,201.3,12.6,28.2,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,7.0,2,3,5.54,18.13,0.248,4.4,100.7,302.0,12.4,40.6,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,6.5,2,3,5.87,23.998,0.138,2.3,100.7,402.7,12.6,53.2,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,6.0,2,3,6.29,30.292,0.082,1.3,101.5,504.2,13.2,66.4,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,5.5,2,3,6.47,36.766,0.048,0.8,103.2,607.4,13.9,80.30000000000001,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,5.0,2,3,6.11,42.874,0.099,1.7,100.6,708.0,13.2,93.50000000000001,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,4.5,2,3,5.97,48.84,0.11,1.9,100.6,808.6,12.7,106.20000000000002,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,4.0,2,3,6.0,54.841,0.122,2.0,100.6,909.2,13.0,119.20000000000002,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,3.5,2,3,6.05,60.889,0.108,1.8,100.6,1009.8000000000001,13.3,132.50000000000003,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,3.0,2,3,6.03,66.918,0.052,0.8,101.3,1111.1000000000001,13.4,145.90000000000003,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,2.5,2,3,6.02,72.94,0.06,1.0,100.8,1211.9,13.7,159.60000000000002,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,2.0,2,3,6.03,78.969,0.178,2.9,100.7,1312.6000000000001,13.3,172.90000000000003,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,1.5,2,3,6.16,85.131,0.304,4.8,100.6,1413.2,13.9,186.80000000000004,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,1.0,2,3,6.29,91.419,0.597,9.5,100.6,1513.8,13.8,200.60000000000005,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,0.5,2,3,6.47,97.893,0.993,15.6,100.6,1614.3999999999999,14.3,214.90000000000006,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Nogradi,21003152,LRL,2025-09-12,7,MCL,,8.5,F,,1 1/16M,T,4,0.0,3,3,6.88,104.773,1.453,22.1,100.6,1714.9999999999998,15.2,230.10000000000005,41000,6,0,0,8.5,1709.928,1 1/16M,0,21003152|LRL|2025-09-12|7
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,6.5,9,4,7.56,7.555,0.846,14.2,100.7,100.7,17.9,17.9,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,6.0,9,4,5.79,13.347,0.988,17.5,100.6,201.3,13.9,31.799999999999997,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,5.5,9,4,5.68,19.029,1.018,18.2,100.6,301.9,13.7,45.5,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,5.0,9,4,5.62,24.649,0.889,15.5,100.6,402.5,13.5,59.0,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,4.5,9,4,5.8,30.452,0.785,13.4,100.6,503.1,13.8,72.8,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,4.0,9,4,5.96,36.407,0.703,11.7,100.6,603.7,13.9,86.7,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,3.5,9,4,6.39,42.793,0.899,14.6,103.2,706.9000000000001,14.8,101.5,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,3.0,9,4,6.35,49.139,0.989,15.8,102.2,809.1000000000001,14.7,116.2,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,2.5,9,4,6.38,55.513,1.035,16.3,101.3,910.4000000000001,14.2,130.4,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,2.0,8,4,6.48,61.987,1.172,18.2,101.2,1011.6000000000001,14.5,144.9,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,1.5,8,4,6.59,68.571,1.424,21.5,101.7,1113.3000000000002,15.0,159.9,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,1.0,7,4,6.63,75.199,1.519,22.4,100.6,1213.9,15.2,175.1,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,0.5,5,4,6.76,81.957,1.46,20.4,100.6,1314.5,15.5,190.6,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-28,6,CLM,,7.0,F,,7F,D,7,0.0,4,4,6.92,88.873,1.323,17.4,100.6,1415.1,15.9,206.5,24550,9,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-28|6
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,6.5,7,5,7.14,7.134,0.602,10.3,100.7,100.7,0.0,0.0,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,6.0,6,5,5.65,12.788,0.655,11.9,100.6,201.3,14.1,14.1,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,5.5,6,5,5.61,18.401,0.572,10.3,100.6,301.9,13.8,27.9,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,5.0,6,5,5.69,24.099,0.559,9.8,100.6,402.5,13.7,41.599999999999994,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,4.5,5,5,5.79,29.888,0.6,10.3,100.6,503.1,13.9,55.49999999999999,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,4.0,5,5,5.9,35.784,0.649,10.9,100.6,603.7,14.0,69.5,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,3.5,5,5,5.9,41.68,0.75,12.1,100.6,704.3000000000001,14.0,83.5,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,3.0,6,5,6.28,47.954,0.924,14.3,100.9,805.2,14.8,98.3,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,2.5,6,5,6.76,54.714,1.112,16.8,104.0,909.2,15.7,114.0,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,2.0,6,5,6.94,61.656,1.199,17.8,105.2,1014.4000000000001,15.9,129.9,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,1.5,5,5,7.14,68.796,1.172,17.1,104.1,1118.5,16.2,146.1,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,1.0,5,5,6.95,75.742,1.072,15.4,100.7,1219.2,15.5,161.6,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,0.5,6,5,6.98,82.721,1.077,15.3,100.6,1319.8,15.9,177.5,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-12-12,1,SOC,,7.0,F,,7F,D,8,0.0,5,5,7.03,89.748,1.288,17.2,100.6,1420.3999999999999,15.8,193.3,27900,8,0,0,7.0,1408.176,7F,0,21003278|LRL|2025-12-12|1
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,5.5,6,7,7.09,7.089,0.387,6.7,100.6,100.6,17.9,17.9,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,5.0,6,7,5.65,12.732,0.47,8.5,100.7,201.3,14.1,32.0,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,4.5,6,7,5.53,18.257,0.535,9.7,100.6,301.9,13.4,45.4,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,4.0,6,7,5.65,23.905,0.715,12.8,100.6,402.5,13.7,59.099999999999994,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,3.5,6,7,5.68,29.578,0.814,14.2,100.6,503.1,13.6,72.69999999999999,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,3.0,6,7,5.85,35.421,0.823,13.8,100.7,603.8000000000001,13.7,86.39999999999999,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,2.5,6,7,6.03,41.45,0.826,13.7,100.7,704.5000000000001,14.0,100.39999999999999,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,2.0,6,7,6.21,47.657,0.917,15.1,101.1,805.6000000000001,14.5,114.89999999999999,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,1.5,6,7,6.35,54.006,1.068,17.3,102.2,907.8000000000002,14.6,129.5,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,1.0,6,7,6.31,60.315,1.245,19.8,100.6,1008.4000000000002,14.5,144.0,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,0.5,6,7,6.54,66.863,1.505,23.5,100.6,1109.0000000000002,15.0,159.0,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-11-14,9,ALW,,6.0,F,,6F,D,4,0.0,7,7,6.76,73.629,1.799,26.8,100.6,1209.6000000000001,15.5,174.5,48500,7,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-11-14|9
Weekend Wife,21003278,LRL,2025-09-19,7,ALW,,6.0,F,,6F,D,1,5.5,5,7,6.8,6.795,0.342,6.0,100.7,100.7,17.4,17.4,49000,8,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-09-19|7
Weekend Wife,21003278,LRL,2025-09-19,7,ALW,,6.0,F,,6F,D,1,5.0,4,7,5.6,12.391,0.271,4.9,100.6,201.3,14.3,31.7,49000,8,0,0,6.0,1207.008,6F,0,21003278|LRL|2025-09-19|7
